Transfer,Experiment,Well,Row,Col,Wavelength,Abs,Media,Inoculation
3,ctrl,L22,12,22,620,0.005,F12,TRUE
3,ctrl,L23,12,23,620,0.005,F08,TRUE
3,ctrl,L24,12,24,620,0,M9g,FALSE
3,ctrl,M01,13,1,620,0,B,FALSE
3,ctrl,M02,13,2,620,0.005,G05,TRUE
3,ctrl,M03,13,3,620,0.004,H12,TRUE
3,ctrl,M04,13,4,620,0.006,G09,TRUE
3,ctrl,M05,13,5,620,0.198,M9g,TRUE
3,ctrl,M06,13,6,620,0.007,G09,TRUE
3,ctrl,M07,13,7,620,0.005,H12,TRUE
3,ctrl,M08,13,8,620,0.007,G11,TRUE
3,ctrl,M09,13,9,620,0.005,G03,TRUE
3,ctrl,M10,13,10,620,0.004,G03,TRUE
3,ctrl,M11,13,11,620,0.003,H12,TRUE
3,ctrl,M12,13,12,620,0.003,G05,TRUE
3,ctrl,M13,13,13,620,0.004,G01,TRUE
3,ctrl,M14,13,14,620,0.005,G03,TRUE
3,ctrl,M15,13,15,620,0.005,G11,TRUE
3,ctrl,M16,13,16,620,0.008,G07,TRUE
3,ctrl,M17,13,17,620,0.005,G01,TRUE
3,ctrl,M18,13,18,620,0.004,G05,TRUE
3,ctrl,M19,13,19,620,0.006,G07,TRUE
3,ctrl,M20,13,20,620,0.005,G01,TRUE
3,ctrl,M21,13,21,620,0.007,G09,TRUE
3,ctrl,M22,13,22,620,0.007,G11,TRUE
3,ctrl,M23,13,23,620,0.005,G07,TRUE
3,ctrl,M24,13,24,620,0,M9g,FALSE
3,ctrl,N01,14,1,620,0.003,B,FALSE
3,ctrl,N02,14,2,620,0.004,G06,TRUE
3,ctrl,N03,14,3,620,0.191,M9g,TRUE
3,ctrl,N04,14,4,620,0.006,G10,TRUE
3,ctrl,N05,14,5,620,0.191,M9g,TRUE
3,ctrl,N06,14,6,620,0.007,G10,TRUE
3,ctrl,N07,14,7,620,0.201,M9g,TRUE
3,ctrl,N08,14,8,620,0.007,G12,TRUE
3,ctrl,N09,14,9,620,0.005,G04,TRUE
3,ctrl,N10,14,10,620,0.004,G04,TRUE
3,ctrl,N11,14,11,620,0.212,M9g,TRUE
3,ctrl,N12,14,12,620,0.003,G06,TRUE
3,ctrl,N13,14,13,620,0.004,G02,TRUE
3,ctrl,N14,14,14,620,0.004,G04,TRUE
3,ctrl,N15,14,15,620,0.006,G12,TRUE
3,ctrl,N16,14,16,620,0.004,G08,TRUE
3,ctrl,N17,14,17,620,0.014,G02,TRUE
3,ctrl,N18,14,18,620,0.004,G06,TRUE
3,ctrl,N19,14,19,620,0.004,G08,TRUE
3,ctrl,N20,14,20,620,0.005,G02,TRUE
3,ctrl,N21,14,21,620,0.007,G10,TRUE
3,ctrl,N22,14,22,620,0.008,G12,TRUE
3,ctrl,N23,14,23,620,0.005,G08,TRUE
3,ctrl,N24,14,24,620,0,M9g,FALSE
3,ctrl,O01,15,1,620,0,B,FALSE
3,ctrl,O02,15,2,620,0.005,H05,TRUE
3,ctrl,O03,15,3,620,0.186,M9g,TRUE
3,ctrl,O04,15,4,620,0.008,H09,TRUE
3,ctrl,O05,15,5,620,0.194,M9g,TRUE
3,ctrl,O06,15,6,620,0.007,H09,TRUE
3,ctrl,O07,15,7,620,0.2,M9g,TRUE
3,ctrl,O08,15,8,620,0.004,H11,TRUE
3,ctrl,O09,15,9,620,0.006,H03,TRUE
3,ctrl,O10,15,10,620,0.005,H03,TRUE
3,ctrl,O11,15,11,620,0.214,M9g,TRUE
3,ctrl,O12,15,12,620,0.004,H05,TRUE
3,ctrl,O13,15,13,620,0.004,H01,TRUE
3,ctrl,O14,15,14,620,0.008,H03,TRUE
3,ctrl,O15,15,15,620,0.004,H11,TRUE
3,ctrl,O16,15,16,620,0.004,H07,TRUE
3,ctrl,O17,15,17,620,0.005,H01,TRUE
3,ctrl,O18,15,18,620,0.004,H05,TRUE
3,ctrl,O19,15,19,620,0.004,H07,TRUE
3,ctrl,O20,15,20,620,0.004,H01,TRUE
3,ctrl,O21,15,21,620,0.004,H09,TRUE
3,ctrl,O22,15,22,620,0.005,H11,TRUE
3,ctrl,O23,15,23,620,0.005,H07,TRUE
3,ctrl,O24,15,24,620,0,M9g,FALSE
3,ctrl,P01,16,1,620,0,B,FALSE
3,ctrl,P02,16,2,620,0,B,FALSE
3,ctrl,P03,16,3,620,0.001,M9g,FALSE
3,ctrl,P04,16,4,620,0,B,FALSE
3,ctrl,P05,16,5,620,0.014,M9g,FALSE
3,ctrl,P06,16,6,620,0.003,B,FALSE
3,ctrl,P07,16,7,620,0,M9g,FALSE
3,ctrl,P08,16,8,620,0,B,FALSE
3,ctrl,P09,16,9,620,0,B,FALSE
3,ctrl,P10,16,10,620,0,B,FALSE
3,ctrl,P11,16,11,620,0.001,M9g,FALSE
3,ctrl,P12,16,12,620,0,B,FALSE
3,ctrl,P13,16,13,620,0,B,FALSE
3,ctrl,P14,16,14,620,0,B,FALSE
3,ctrl,P15,16,15,620,0.001,B,FALSE
3,ctrl,P16,16,16,620,0,B,FALSE
3,ctrl,P17,16,17,620,0,B,FALSE
3,ctrl,P18,16,18,620,0,B,FALSE
3,ctrl,P19,16,19,620,0,B,FALSE
3,ctrl,P20,16,20,620,0,B,FALSE
3,ctrl,P21,16,21,620,0,B,FALSE
3,ctrl,P22,16,22,620,0,B,FALSE
3,ctrl,P23,16,23,620,0.053,B,FALSE
3,ctrl,P24,16,24,620,0,M9g,FALSE
3,expt,A01,1,1,620,0,B,FALSE
3,expt,A02,1,2,620,0,B,FALSE
3,expt,A03,1,3,620,0.245,B,FALSE
3,expt,A04,1,4,620,0,B,FALSE
3,expt,A05,1,5,620,0,M9g,FALSE
3,expt,A06,1,6,620,0,B,FALSE
3,expt,A07,1,7,620,0,B,FALSE
3,expt,A08,1,8,620,0,B,FALSE
3,expt,A09,1,9,620,0.001,B,FALSE
3,expt,A10,1,10,620,0,B,FALSE
3,expt,A11,1,11,620,0,B,FALSE
3,expt,A12,1,12,620,0.232,B,FALSE
3,expt,A13,1,13,620,0,B,FALSE
3,expt,A14,1,14,620,0,B,FALSE
3,expt,A15,1,15,620,0,B,FALSE
3,expt,A16,1,16,620,0,B,FALSE
3,expt,A17,1,17,620,0,B,FALSE
3,expt,A18,1,18,620,0,B,FALSE
3,expt,A19,1,19,620,0,B,FALSE
3,expt,A20,1,20,620,0.001,B,FALSE
3,expt,A21,1,21,620,0,B,FALSE
3,expt,A22,1,22,620,0,B,FALSE
3,expt,A23,1,23,620,0,B,FALSE
3,expt,A24,1,24,620,0,M9g,FALSE
3,expt,B01,2,1,620,0,B,FALSE
3,expt,B02,2,2,620,0.008,A06,TRUE
3,expt,B03,2,3,620,0.101,A01,TRUE
3,expt,B04,2,4,620,0.004,A10,TRUE
3,expt,B05,2,5,620,0.199,M9g,TRUE
3,expt,B06,2,6,620,0.006,A10,TRUE
3,expt,B07,2,7,620,0.099,A01,TRUE
3,expt,B08,2,8,620,0.004,A12,TRUE
3,expt,B09,2,9,620,0.1,A04,TRUE
3,expt,B10,2,10,620,0.099,A04,TRUE
3,expt,B11,2,11,620,0.102,A01,TRUE
3,expt,B12,2,12,620,0.01,A06,TRUE
3,expt,B13,2,13,620,0.105,A02,TRUE
3,expt,B14,2,14,620,0.105,A04,TRUE
3,expt,B15,2,15,620,0.003,A12,TRUE
3,expt,B16,2,16,620,0.008,A08,TRUE
3,expt,B17,2,17,620,0.11,A02,TRUE
3,expt,B18,2,18,620,0.01,A06,TRUE
3,expt,B19,2,19,620,0.009,A08,TRUE
3,expt,B20,2,20,620,0.128,A02,TRUE
3,expt,B21,2,21,620,0.004,A10,TRUE
3,expt,B22,2,22,620,0.004,A12,TRUE
3,expt,B23,2,23,620,0.008,A08,TRUE
3,expt,B24,2,24,620,0,M9g,FALSE
3,expt,C01,3,1,620,0,B,FALSE
3,expt,C02,3,2,620,0.008,B05,TRUE
3,expt,C03,3,3,620,0.09,H02,TRUE
3,expt,C04,3,4,620,0.004,B09,TRUE
3,expt,C05,3,5,620,0.198,M9g,TRUE
3,expt,C06,3,6,620,0.005,B09,TRUE
3,expt,C07,3,7,620,0.09,H02,TRUE
3,expt,C08,3,8,620,0.004,B11,TRUE
3,expt,C09,3,9,620,0.101,B03,TRUE
3,expt,C10,3,10,620,0.101,B03,TRUE
3,expt,C11,3,11,620,0.093,H02,TRUE
3,expt,C12,3,12,620,0.01,B05,TRUE
3,expt,C13,3,13,620,0.102,B01,TRUE
3,expt,C14,3,14,620,0.103,B03,TRUE
3,expt,C15,3,15,620,0.004,B11,TRUE
3,expt,C16,3,16,620,0.007,B07,TRUE
3,expt,C17,3,17,620,0.107,B01,TRUE
3,expt,C18,3,18,620,0.008,B05,TRUE
3,expt,C19,3,19,620,0.008,B07,TRUE
3,expt,C20,3,20,620,0.118,B01,TRUE
3,expt,C21,3,21,620,0.004,B09,TRUE
3,expt,C22,3,22,620,0.005,B11,TRUE
3,expt,C23,3,23,620,0.009,B07,TRUE
3,expt,C24,3,24,620,0,M9g,FALSE
3,expt,D01,4,1,620,0,B,FALSE
3,expt,D02,4,2,620,0.007,B06,TRUE
3,expt,D03,4,3,620,0.101,A03,TRUE
3,expt,D04,4,4,620,0.006,B10,TRUE
3,expt,D05,4,5,620,0.198,M9g,TRUE
3,expt,D06,4,6,620,0.004,B10,TRUE
3,expt,D07,4,7,620,0.094,A03,TRUE
3,expt,D08,4,8,620,0.003,B12,TRUE
3,expt,D09,4,9,620,0.004,B04,TRUE
3,expt,D10,4,10,620,0.003,B04,TRUE
3,expt,D11,4,11,620,0.094,A03,TRUE
3,expt,D12,4,12,620,0.007,B06,TRUE
3,expt,D13,4,13,620,0.099,B02,TRUE
3,expt,D14,4,14,620,0.003,B04,TRUE
3,expt,D15,4,15,620,0.003,B12,TRUE
3,expt,D16,4,16,620,0.008,B08,TRUE
3,expt,D17,4,17,620,0.104,B02,TRUE
3,expt,D18,4,18,620,0.008,B06,TRUE
3,expt,D19,4,19,620,0.008,B08,TRUE
3,expt,D20,4,20,620,0.116,B02,TRUE
3,expt,D21,4,21,620,0.004,B10,TRUE
3,expt,D22,4,22,620,0.005,B12,TRUE
3,expt,D23,4,23,620,0.009,B08,TRUE
3,expt,D24,4,24,620,0,M9g,FALSE
3,expt,E01,5,1,620,0,B,FALSE
3,expt,E02,5,2,620,0.008,C05,TRUE
3,expt,E03,5,3,620,0.093,H04,TRUE
3,expt,E04,5,4,620,0.005,C09,TRUE
3,expt,E05,5,5,620,0.204,M9g,TRUE
3,expt,E06,5,6,620,0.005,C09,TRUE
3,expt,E07,5,7,620,0.092,H04,TRUE
3,expt,E08,5,8,620,0.004,C11,TRUE
3,expt,E09,5,9,620,0.092,C03,TRUE
3,expt,E10,5,10,620,0.089,C03,TRUE
3,expt,E11,5,11,620,0.088,H04,TRUE
3,expt,E12,5,12,620,0.009,C05,TRUE
3,expt,E13,5,13,620,0.091,C01,TRUE
3,expt,E14,5,14,620,0.083,C03,TRUE
3,expt,E15,5,15,620,0.004,C11,TRUE
3,expt,E16,5,16,620,0.009,C07,TRUE
3,expt,E17,5,17,620,0.097,C01,TRUE
3,expt,E18,5,18,620,0.009,C05,TRUE
3,expt,E19,5,19,620,0.009,C07,TRUE
3,expt,E20,5,20,620,0.105,C01,TRUE
3,expt,E21,5,21,620,0.004,C09,TRUE
3,expt,E22,5,22,620,0.005,C11,TRUE
3,expt,E23,5,23,620,0.01,C07,TRUE
3,expt,E24,5,24,620,0,M9g,FALSE
3,expt,F01,6,1,620,0,B,FALSE
3,expt,F02,6,2,620,0.008,C06,TRUE
3,expt,F03,6,3,620,0.009,A05,TRUE
3,expt,F04,6,4,620,0.004,C10,TRUE
3,expt,F05,6,5,620,0.204,M9g,TRUE
3,expt,F06,6,6,620,0.004,C10,TRUE
3,expt,F07,6,7,620,0.008,A05,TRUE
3,expt,F08,6,8,620,0.004,C12,TRUE
3,expt,F09,6,9,620,0.089,C04,TRUE
3,expt,F10,6,10,620,0.098,C04,TRUE
3,expt,F11,6,11,620,0.007,A05,TRUE
3,expt,F12,6,12,620,0.009,C06,TRUE
3,expt,F13,6,13,620,0.092,C02,TRUE
3,expt,F14,6,14,620,0.094,C04,TRUE
3,expt,F15,6,15,620,0.004,C12,TRUE
3,expt,F16,6,16,620,0.008,C08,TRUE
3,expt,F17,6,17,620,0.094,C02,TRUE
3,expt,F18,6,18,620,0.009,C06,TRUE
3,expt,F19,6,19,620,0.009,C08,TRUE
3,expt,F20,6,20,620,0.108,C02,TRUE
3,expt,F21,6,21,620,0.004,C10,TRUE
3,expt,F22,6,22,620,0.004,C12,TRUE
3,expt,F23,6,23,620,0.01,C08,TRUE
3,expt,F24,6,24,620,0,M9g,FALSE
3,expt,G01,7,1,620,0,B,FALSE
3,expt,G02,7,2,620,0.004,D05,TRUE
3,expt,G03,7,3,620,0.007,H06,TRUE
3,expt,G04,7,4,620,0.005,D09,TRUE
3,expt,G05,7,5,620,0.207,M9g,TRUE
3,expt,G06,7,6,620,0.005,D09,TRUE
3,expt,G07,7,7,620,0.004,H06,TRUE
3,expt,G08,7,8,620,0.004,D11,TRUE
3,expt,G09,7,9,620,0.09,D03,TRUE
3,expt,G10,7,10,620,0.091,D03,TRUE
3,expt,G11,7,11,620,0.003,H06,TRUE
3,expt,G12,7,12,620,0.004,D05,TRUE
3,expt,G13,7,13,620,0.091,D01,TRUE
3,expt,G14,7,14,620,0.092,D03,TRUE
3,expt,G15,7,15,620,0.003,D11,TRUE
3,expt,G16,7,16,620,0.003,D07,TRUE
3,expt,G17,7,17,620,0.09,D01,TRUE
3,expt,G18,7,18,620,0.005,D05,TRUE
3,expt,G19,7,19,620,0.004,D07,TRUE
3,expt,G20,7,20,620,0.099,D01,TRUE
3,expt,G21,7,21,620,0.009,D09,TRUE
3,expt,G22,7,22,620,0.005,D11,TRUE
3,expt,G23,7,23,620,0.004,D07,TRUE
3,expt,G24,7,24,620,0,M9g,FALSE
3,expt,H01,8,1,620,0,B,FALSE
3,expt,H02,8,2,620,0.003,D06,TRUE
3,expt,H03,8,3,620,0.009,A07,TRUE
3,expt,H04,8,4,620,0.005,D10,TRUE
3,expt,H05,8,5,620,0.212,M9g,TRUE
3,expt,H06,8,6,620,0.005,D10,TRUE
3,expt,H07,8,7,620,0.008,A07,TRUE
3,expt,H08,8,8,620,0.004,D12,TRUE
3,expt,H09,8,9,620,0.087,D04,TRUE
3,expt,H10,8,10,620,0.086,D04,TRUE
3,expt,H11,8,11,620,0.006,A07,TRUE
3,expt,H12,8,12,620,0.005,D06,TRUE
3,expt,H13,8,13,620,0.091,D02,TRUE
3,expt,H14,8,14,620,0.089,D04,TRUE
3,expt,H15,8,15,620,0.003,D12,TRUE
3,expt,H16,8,16,620,0.003,D08,TRUE
3,expt,H17,8,17,620,0.089,D02,TRUE
3,expt,H18,8,18,620,0.003,D06,TRUE
3,expt,H19,8,19,620,0.004,D08,TRUE
3,expt,H20,8,20,620,0.098,D02,TRUE
3,expt,H21,8,21,620,0.004,D10,TRUE
3,expt,H22,8,22,620,0.005,D12,TRUE
3,expt,H23,8,23,620,0.004,D08,TRUE
3,expt,H24,8,24,620,0,M9g,FALSE
3,expt,I01,9,1,620,0,B,FALSE
3,expt,I02,9,2,620,0.029,E05,TRUE
3,expt,I03,9,3,620,0.004,H08,TRUE
3,expt,I04,9,4,620,0.006,E09,TRUE
3,expt,I05,9,5,620,0.212,M9g,TRUE
3,expt,I06,9,6,620,0.005,E09,TRUE
3,expt,I07,9,7,620,0.005,H08,TRUE
3,expt,I08,9,8,620,0.005,E11,TRUE
3,expt,I09,9,9,620,0.097,E03,TRUE
3,expt,I10,9,10,620,0.092,E03,TRUE
3,expt,I11,9,11,620,0.003,H08,TRUE
3,expt,I12,9,12,620,0.009,E05,TRUE
3,expt,I13,9,13,620,0.098,E01,TRUE
3,expt,I14,9,14,620,0.103,E03,TRUE
3,expt,I15,9,15,620,0.004,E11,TRUE
3,expt,I16,9,16,620,0.003,E07,TRUE
3,expt,I17,9,17,620,0.101,E01,TRUE
3,expt,I18,9,18,620,0.01,E05,TRUE
3,expt,I19,9,19,620,0.003,E07,TRUE
3,expt,I20,9,20,620,0.111,E01,TRUE
3,expt,I21,9,21,620,0.005,E09,TRUE
3,expt,I22,9,22,620,0.005,E11,TRUE
3,expt,I23,9,23,620,0.005,E07,TRUE
3,expt,I24,9,24,620,0,M9g,FALSE
3,expt,J01,10,1,620,0,B,FALSE
3,expt,J02,10,2,620,0.008,E06,TRUE
3,expt,J03,10,3,620,0.006,A09,TRUE
3,expt,J04,10,4,620,0.006,E10,TRUE
3,expt,J05,10,5,620,0.206,M9g,TRUE
3,expt,J06,10,6,620,0.005,E10,TRUE
3,expt,J07,10,7,620,0.006,A09,TRUE
3,expt,J08,10,8,620,0.005,E12,TRUE
3,expt,J09,10,9,620,0.101,E04,TRUE
3,expt,J10,10,10,620,0.097,E04,TRUE
3,expt,J11,10,11,620,0.01,A09,TRUE
3,expt,J12,10,12,620,0.009,E06,TRUE
3,expt,J13,10,13,620,0.096,E02,TRUE
3,expt,J14,10,14,620,0.104,E04,TRUE
3,expt,J15,10,15,620,0.005,E12,TRUE
3,expt,J16,10,16,620,0.009,E08,TRUE
3,expt,J17,10,17,620,0.099,E02,TRUE
3,expt,J18,10,18,620,0.01,E06,TRUE
3,expt,J19,10,19,620,0.009,E08,TRUE
3,expt,J20,10,20,620,0.107,E02,TRUE
3,expt,J21,10,21,620,0.004,E10,TRUE
3,expt,J22,10,22,620,0.006,E12,TRUE
3,expt,J23,10,23,620,0.01,E08,TRUE
3,expt,J24,10,24,620,0,M9g,FALSE
3,expt,K01,11,1,620,0,B,FALSE
3,expt,K02,11,2,620,0.005,F05,TRUE
3,expt,K03,11,3,620,0.004,H10,TRUE
3,expt,K04,11,4,620,0.006,F09,TRUE
3,expt,K05,11,5,620,0.21,M9g,TRUE
3,expt,K06,11,6,620,0.005,F09,TRUE
3,expt,K07,11,7,620,0.004,H10,TRUE
3,expt,K08,11,8,620,0.004,F11,TRUE
3,expt,K09,11,9,620,0.085,F03,TRUE
3,expt,K10,11,10,620,0.09,F03,TRUE
3,expt,K11,11,11,620,0.004,H10,TRUE
3,expt,K12,11,12,620,0.004,F05,TRUE
3,expt,K13,11,13,620,0.092,F01,TRUE
3,expt,K14,11,14,620,0.096,F03,TRUE
3,expt,K15,11,15,620,0.005,F11,TRUE
3,expt,K16,11,16,620,0.006,F07,TRUE
3,expt,K17,11,17,620,0.092,F01,TRUE
3,expt,K18,11,18,620,0.005,F05,TRUE
3,expt,K19,11,19,620,0.005,F07,TRUE
3,expt,K20,11,20,620,0.095,F01,TRUE
3,expt,K21,11,21,620,0.004,F09,TRUE
3,expt,K22,11,22,620,0.005,F11,TRUE
3,expt,K23,11,23,620,0.004,F07,TRUE
3,expt,K24,11,24,620,0,M9g,FALSE
3,expt,L01,12,1,620,0,B,FALSE
3,expt,L02,12,2,620,0.005,F06,TRUE
3,expt,L03,12,3,620,0.006,A11,TRUE
3,expt,L04,12,4,620,0.006,F10,TRUE
3,expt,L05,12,5,620,0.204,M9g,TRUE
3,expt,L06,12,6,620,0.006,F10,TRUE
3,expt,L07,12,7,620,0.004,A11,TRUE
3,expt,L08,12,8,620,0.004,F12,TRUE
3,expt,L09,12,9,620,0.087,F04,TRUE
3,expt,L10,12,10,620,0.085,F04,TRUE
3,expt,L11,12,11,620,0.003,A11,TRUE
3,expt,L12,12,12,620,0.004,F06,TRUE
3,expt,L13,12,13,620,0.098,F02,TRUE
3,expt,L14,12,14,620,0.086,F04,TRUE
3,expt,L15,12,15,620,0.004,F12,TRUE
3,expt,L16,12,16,620,0.004,F08,TRUE
3,expt,L17,12,17,620,0.098,F02,TRUE
3,expt,L18,12,18,620,0.004,F06,TRUE
3,expt,L19,12,19,620,0.004,F08,TRUE
3,expt,L20,12,20,620,0.097,F02,TRUE
3,expt,L21,12,21,620,0.004,F10,TRUE
3,expt,L22,12,22,620,0.004,F12,TRUE
3,expt,L23,12,23,620,0.007,F08,TRUE
3,expt,L24,12,24,620,0,M9g,FALSE
3,expt,M01,13,1,620,0.002,B,FALSE
3,expt,M02,13,2,620,0.005,G05,TRUE
3,expt,M03,13,3,620,0.004,H12,TRUE
3,expt,M04,13,4,620,0.005,G09,TRUE
3,expt,M05,13,5,620,0.208,M9g,TRUE
3,expt,M06,13,6,620,0.005,G09,TRUE
3,expt,M07,13,7,620,0.004,H12,TRUE
3,expt,M08,13,8,620,0.004,G11,TRUE
3,expt,M09,13,9,620,0.08,G03,TRUE
3,expt,M10,13,10,620,0.087,G03,TRUE
3,expt,M11,13,11,620,0.004,H12,TRUE
3,expt,M12,13,12,620,0.004,G05,TRUE
3,expt,M13,13,13,620,0.086,G01,TRUE
3,expt,M14,13,14,620,0.094,G03,TRUE
3,expt,M15,13,15,620,0.004,G11,TRUE
3,expt,M16,13,16,620,0.004,G07,TRUE
3,expt,M17,13,17,620,0.092,G01,TRUE
3,expt,M18,13,18,620,0.006,G05,TRUE
3,expt,M19,13,19,620,0.004,G07,TRUE
3,expt,M20,13,20,620,0.098,G01,TRUE
3,expt,M21,13,21,620,0.004,G09,TRUE
3,expt,M22,13,22,620,0.004,G11,TRUE
3,expt,M23,13,23,620,0.005,G07,TRUE
3,expt,M24,13,24,620,0,M9g,FALSE
3,expt,N01,14,1,620,0,B,FALSE
3,expt,N02,14,2,620,0.004,G06,TRUE
3,expt,N03,14,3,620,0.221,M9g,TRUE
3,expt,N04,14,4,620,0.005,G10,TRUE
3,expt,N05,14,5,620,0.204,M9g,TRUE
3,expt,N06,14,6,620,0.005,G10,TRUE
3,expt,N07,14,7,620,0.209,M9g,TRUE
3,expt,N08,14,8,620,0.005,G12,TRUE
3,expt,N09,14,9,620,0.075,G04,TRUE
3,expt,N10,14,10,620,0.076,G04,TRUE
3,expt,N11,14,11,620,0.209,M9g,TRUE
3,expt,N12,14,12,620,0.003,G06,TRUE
3,expt,N13,14,13,620,0.082,G02,TRUE
3,expt,N14,14,14,620,0.085,G04,TRUE
3,expt,N15,14,15,620,0.003,G12,TRUE
3,expt,N16,14,16,620,0.003,G08,TRUE
3,expt,N17,14,17,620,0.089,G02,TRUE
3,expt,N18,14,18,620,0.005,G06,TRUE
3,expt,N19,14,19,620,0.006,G08,TRUE
3,expt,N20,14,20,620,0.099,G02,TRUE
3,expt,N21,14,21,620,0.004,G10,TRUE
3,expt,N22,14,22,620,0.005,G12,TRUE
3,expt,N23,14,23,620,0.004,G08,TRUE
3,expt,N24,14,24,620,0,M9g,FALSE
3,expt,O01,15,1,620,0,B,FALSE
3,expt,O02,15,2,620,0.004,H05,TRUE
3,expt,O03,15,3,620,0.213,M9g,TRUE
3,expt,O04,15,4,620,0.006,H09,TRUE
3,expt,O05,15,5,620,0.208,M9g,TRUE
3,expt,O06,15,6,620,0.004,H09,TRUE
3,expt,O07,15,7,620,0.218,M9g,TRUE
3,expt,O08,15,8,620,0.004,H11,TRUE
3,expt,O09,15,9,620,0.082,H03,TRUE
3,expt,O10,15,10,620,0.078,H03,TRUE
3,expt,O11,15,11,620,0.219,M9g,TRUE
3,expt,O12,15,12,620,0.004,H05,TRUE
3,expt,O13,15,13,620,0.089,H01,TRUE
3,expt,O14,15,14,620,0.089,H03,TRUE
3,expt,O15,15,15,620,0.004,H11,TRUE
3,expt,O16,15,16,620,0.004,H07,TRUE
3,expt,O17,15,17,620,0.095,H01,TRUE
3,expt,O18,15,18,620,0.005,H05,TRUE
3,expt,O19,15,19,620,0.004,H07,TRUE
3,expt,O20,15,20,620,0.095,H01,TRUE
3,expt,O21,15,21,620,0.014,H09,TRUE
3,expt,O22,15,22,620,0.01,H11,TRUE
3,expt,O23,15,23,620,0.009,H07,TRUE
3,expt,O24,15,24,620,0.001,M9g,FALSE
3,expt,P01,16,1,620,0,B,FALSE
3,expt,P02,16,2,620,0,B,FALSE
3,expt,P03,16,3,620,0,M9g,FALSE
3,expt,P04,16,4,620,0,B,FALSE
3,expt,P05,16,5,620,0.001,M9g,FALSE
3,expt,P06,16,6,620,0.003,B,FALSE
3,expt,P07,16,7,620,0.001,M9g,FALSE
3,expt,P08,16,8,620,0,B,FALSE
3,expt,P09,16,9,620,0,B,FALSE
3,expt,P10,16,10,620,0.001,B,FALSE
3,expt,P11,16,11,620,0.002,M9g,FALSE
3,expt,P12,16,12,620,0.001,B,FALSE
3,expt,P13,16,13,620,0,B,FALSE
3,expt,P14,16,14,620,0.001,B,FALSE
3,expt,P15,16,15,620,0.001,B,FALSE
3,expt,P16,16,16,620,0.01,B,FALSE
3,expt,P17,16,17,620,0.004,B,FALSE
3,expt,P18,16,18,620,0.002,B,FALSE
3,expt,P19,16,19,620,0.002,B,FALSE
3,expt,P20,16,20,620,0.002,B,FALSE
3,expt,P21,16,21,620,0,B,FALSE
3,expt,P22,16,22,620,0,B,FALSE
3,expt,P23,16,23,620,0.001,B,FALSE
3,expt,P24,16,24,620,0,M9g,FALSE
4,ctrl,A01,1,1,620,0.01,B,FALSE
4,ctrl,A02,1,2,620,0,B,FALSE
4,ctrl,A03,1,3,620,0.008,B,FALSE
4,ctrl,A04,1,4,620,0,B,FALSE
4,ctrl,A05,1,5,620,0,B,FALSE
4,ctrl,A06,1,6,620,0,M9g,FALSE
4,ctrl,A07,1,7,620,0.004,B,FALSE
4,ctrl,A08,1,8,620,0.001,B,FALSE
4,ctrl,A09,1,9,620,0,B,FALSE
4,ctrl,A10,1,10,620,0,B,FALSE
4,ctrl,A11,1,11,620,0,B,FALSE
4,ctrl,A12,1,12,620,0,B,FALSE
4,ctrl,A13,1,13,620,0,B,FALSE
4,ctrl,A14,1,14,620,0,B,FALSE
4,ctrl,A15,1,15,620,0.006,B,FALSE
4,ctrl,A16,1,16,620,0,B,FALSE
4,ctrl,A17,1,17,620,0.005,B,FALSE
4,ctrl,A18,1,18,620,0,B,FALSE
4,ctrl,A19,1,19,620,0,B,FALSE
4,ctrl,A20,1,20,620,0,B,FALSE
4,ctrl,A21,1,21,620,0,B,FALSE
4,ctrl,A22,1,22,620,0.001,B,FALSE
4,ctrl,A23,1,23,620,0.002,B,FALSE
4,ctrl,A24,1,24,620,0,M9g,FALSE
4,ctrl,B01,2,1,620,0.009,B,FALSE
4,ctrl,B02,2,2,620,0.005,A04,TRUE
4,ctrl,B03,2,3,620,0.005,A10,TRUE
4,ctrl,B04,2,4,620,0.005,A02,TRUE
4,ctrl,B05,2,5,620,0.005,A12,TRUE
4,ctrl,B06,2,6,620,0.285,M9g,TRUE
4,ctrl,B07,2,7,620,0.005,A06,TRUE
4,ctrl,B08,2,8,620,0.004,A04,TRUE
4,ctrl,B09,2,9,620,0.004,A01,TRUE
4,ctrl,B10,2,10,620,0.005,A08,TRUE
4,ctrl,B11,2,11,620,0.005,A10,TRUE
4,ctrl,B12,2,12,620,0.004,A06,TRUE
4,ctrl,B13,2,13,620,0.005,A12,TRUE
4,ctrl,B14,2,14,620,0.004,A01,TRUE
4,ctrl,B15,2,15,620,0.004,A10,TRUE
4,ctrl,B16,2,16,620,0.004,A08,TRUE
4,ctrl,B17,2,17,620,0.004,A08,TRUE
4,ctrl,B18,2,18,620,0.004,A06,TRUE
4,ctrl,B19,2,19,620,0.004,A02,TRUE
4,ctrl,B20,2,20,620,0.004,A01,TRUE
4,ctrl,B21,2,21,620,0.004,A04,TRUE
4,ctrl,B22,2,22,620,0.005,A12,TRUE
4,ctrl,B23,2,23,620,0.005,A02,TRUE
4,ctrl,B24,2,24,620,0,M9g,FALSE
4,ctrl,C01,3,1,620,0,B,FALSE
4,ctrl,C02,3,2,620,0.005,B03,TRUE
4,ctrl,C03,3,3,620,0.005,B09,TRUE
